link,name,Model Name,Series,Color,Type,user rating,Price,Suitable For,Processor Brand,Processor Name,Processor Generation,Processor Variant,Clock Speed,Number of Cores,Cache,RAM,RAM Type,RAM Frequency,Memory Slots,SSD,SSD Capacity,HDD Capacity,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Graphic Processor,TGP,Screen Size,Screen Resolution,Screen Type,Refresh Rate,Brightness,Weight,Dimensions,Battery Backup,Battery Cell,Power Supply,Operating System,MS Office Provided,Backlit Keyboard,Web Camera
https://www.flipkart.com/asus-vivobook-ultra-14-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb531ws-thin-light-laptop/p/itma1fc0024c06bb?pid=COMG87FFQSKZDHTT&lid=LSTCOMG87FFQSKZDHTTYTVK3K&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_17_404&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=edf9301d-08a5-4c9c-8837-9a59062d122a.COMG87FFQSKZDHTT.SEARCH&ssid=jdlezb1drbx5d14w1653221522403,"ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB531WS Thin and Light Laptop  (14 inch, Cobalt Blue, 1.40 kg, With MS Office)",X413EA-EB531WS,VivoBook Ultra 14 (2021),Cobalt Blue,Thin and Light Laptop,4.6,"?55,990",Processing & Multitasking,Intel,Core i5,11th Gen,1135G7,2.4 GHz with Turbo Boost Upto 4.2 GHz,,8M,16 GB,DDR4,,,Yes,512 GB,,,,Intel Integrated Iris Xe,,35.56 cm (14 inch),1920 x 1080 Pixel,"Full HD (IPS-level Panel, 250nits, 45% NTSC color gamut, non-OLED, Anti-glare display)",,,1.40 kg,32.4 x 21.5 x 1.91 cm,,3 cell,65W AC Adapter,Windows 11 Home,Yes,Yes,720p HD camera
https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-k513ea-l302ws-thin-light-laptop/p/itmb768764e55ddd?pid=COMG87FFTTGFCKBS&lid=LSTCOMG87FFTTGFCKBS21FXQR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_17_405&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=edf9301d-08a5-4c9c-8837-9a59062d122a.COMG87FFTTGFCKBS.SEARCH&ssid=jdlezb1drbx5d14w1653221522403,"ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",K513EA-L302WS,VivoBook K15 OLED (2022),Indie Black,Thin and Light Laptop,4.5,"?47,990",Processing & Multitasking,Intel,Core i3,11th Gen,1115G4,"3.00 GHz, Max Turbo Boost Frequency Up to 4.10 GHz",,6M,8 GB,DDR4,,,Yes,256 GB,,,,Intel Integrated UHD,,39.62 cm (15.6 inch),1920 x 1080 Pixel,"Full HD, OLED (0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut 1,000,000:1 VESA CERTIFIED Display HDR True Black 600 1.07 billion colors PANTONE Validated, Glossy display 70% less harmful blue light)",,,1.80 kg,359 x 235 x 17.9 mm,,3 cell,65W AC Adapter,Windows 11 Home,Yes,Yes,720p HD Webcam
https://www.flipkart.com/asus-vivobook-ultra-14-2022-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb532ws-thin-light-laptop/p/itmf6445e8ebf133?pid=COMG87FFYEZW7ZRC&lid=LSTCOMG87FFYEZW7ZRCPD6GGV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_17_406&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=edf9301d-08a5-4c9c-8837-9a59062d122a.COMG87FFYEZW7ZRC.SEARCH&ssid=jdlezb1drbx5d14w1653221522403,"ASUS VivoBook Ultra 14 (2022) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB532WS Thin and Light Laptop  (14 inch, Bespoke Black, 1.40 kg, With MS Office)",X413EA-EB532WS,VivoBook Ultra 14 (2022),Bespoke Black,Thin and Light Laptop,4.6,"?55,990",Processing & Multitasking,Intel,Core i5,11th Gen,1135G7,2.4 GHz with Turbo Boost Upto 4.2 GHz,,8M,16 GB,DDR4,,,Yes,512 GB,,,,Intel Integrated Iris Xe,,35.56 cm (14 inch),1920 x 1080 Pixel,"Full HD (IPS-level Panel, 250nits, 45% NTSC color gamut, non-OLED, Anti-glare display)",,,1.40 kg,324 x 215 x 19.1 mm,,3 cell,65W AC Adapte,Windows 11 Home,Yes,Yes,720p HD camera
https://www.flipkart.com/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_17_407&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=edf9301d-08a5-4c9c-8837-9a59062d122a.COMG87FFE9RGSKED.SEARCH&ssid=jdlezb1drbx5d14w1653221522403,"ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L503WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",KM513UA-L503WS,VivoBook K15 OLED (2022),Transparent Silver,Thin and Light Laptop,4.4,"?58,990",Processing & Multitasking,AMD,Ryzen 5 Hexa Core,,5500U,Max Turbo Boost Frequency Up to 4.0 GHz,,11,8 GB,DDR4,,,Yes,256 GB,1 TB,,,AMD Radeon AMD,,39.62 cm (15.6 inch),1920 x 1080 pixel,"Full HD (0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut 1,000,000:1 VESA CERTIFIED Display HDR True Black 600 1.07 billion colors PANTONE Validated, Glossy display 70% less harmful blue light)",,,1.80 kg,359.8 x 235.3 x 18.6 mm,,3 cell,65W AC Adapter,Windows 11 Home,Yes,Yes,720p HD camera
https://www.flipkart.com/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_17_408&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=edf9301d-08a5-4c9c-8837-9a59062d122a.COMG87FFPDWUZAKE.SEARCH&ssid=jdlezb1drbx5d14w1653221522403,"ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L502WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",KM513UA-L502WS,VivoBook K15 OLED (2022),Indie Black,Thin and Light Laptop,4.4,"?58,990",Processing & Multitasking,AMD,Ryzen 5 Hexa Core,,5500U,Max Turbo Boost Frequency Up to 4.0 GHz,,11,8 GB,DDR4,,,Yes,256 GB,1 TB,,,AMD Radeon AMD,,39.62 cm (15.6 inch),1920 x 1080 pixel,"Full HD (0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut 1,000,000:1 VESA CERTIFIED Display HDR True Black 600 1.07 billion colors PANTONE Validated, Glossy display 70% less harmful blue light)",,,1.80 kg,359.8 x 235.3 x 18.6 mm,,3 cell,65W AC Adapter,Windows 11 Home,Yes,Yes,720p HD camera
https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-laptop/p/itmf677d21c38bbe?pid=COMG9GE7EHAN6YC8&lid=LSTCOMG9GE7EHAN6YC8OCIGP2&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_409&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9GE7EHAN6YC8.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop  (15.6 inch, Carbon Black, With MS Office)",Inspiron,,Carbon Black,Laptop,4.0,"?42,490",Everyday Use,Intel,Core i3,11th Gen,,,,,8 GB,DDR4,,,No,,1 TB,,,Intel Integrated,,39.62 cm (15.6 inch),1920 X 1080$$Pixels pixel,,,,,,UPTO 6 HRS,,,Windows 11 Home,Yes,,
https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE823JHOH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_410&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG87FFHXJHKNE8.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",K513EA-L312WS,VivoBook K15 OLED (2022),Indie Black,Thin and Light Laptop,4.5,"?50,990",Processing & Multitasking,Intel,Core i3,11th Gen,1115G4,"3.00 GHz, Max Turbo Boost Frequency Up to 4.10 GHz",,6M,8 GB,DDR4,,,Yes,512 GB,,,,Intel Integrated UHD,,39.62 cm (15.6 inch),1920 x 1080 Pixel,"Full HD OLED (0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut 1,000,000:1 VESA CERTIFIED Display HDR True Black 600 1.07 billion colors PANTONE Validated, Glossy display 70% less harmful blue light)",,,1.80 kg,359 x 235 x 17.9 mm,,3 cell,65W AC Adapter,Windows 11 Home,Yes,Yes,720p HD camera
https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l523ws-thin-light-laptop/p/itm391804c2ca1cd?pid=COMG87FFZGV9ZSZM&lid=LSTCOMG87FFZGV9ZSZM7V8Z9R&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_411&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG87FFZGV9ZSZM.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L523WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",K513EA-L523WS,VivoBook K15 OLED (2022),Transparent Silver,Thin and Light Laptop,4.7,"?69,990",Processing & Multitasking,Intel,Core i5,11th Gen,1135G7,2.4 GHz with Turbo Boost Upto 4.2 GHz,,8,16 GB,DDR4,,,Yes,256 GB,1 TB,,,Intel Integrated Iris Xe,,39.62 cm (15.6 inch),1920 x 1080 Pixel,"Full HD (0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut 1,000,000:1 VESA CERTIFIED Display HDR True Black 600 1.07 billion colors PANTONE Validated, Glossy display 70% less harmful blue light)",,,1.80 kg,359 x 235 x 17.9 mm,,3 cell,65W AC Adapter,Windows 11 Home,Yes,Yes,720p HD Webcam
https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312ws-thin-light-laptop/p/itm516a699ede578?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHCGTMTF&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_412&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9WH98ZNYXWYH.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",X515EA-EJ312WS,,Transparent Silver,Thin and Light Laptop,4.4,"?37,990",Processing & Multitasking,Intel,Core i3,11th Gen,1115G4,1.7 GHz upto max turbo frequency at 4.1 Ghz,2.0,6,8 GB,DDR4,,,Yes,256 GB,,,,Intel Integrated UHD,,39.62 cm (15.6 inch),1920 x 1080 Pixel,"Full HD anti-glare, Brightness: 200 nits, Color Gamut: 45% NTSC",,,1.80 kg,360 x 235 x 19.9 mm,,2 cell,,Windows 11 Home,Yes,No,VGA Webcam
https://www.flipkart.com/lenovo-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-14itl05-laptop/p/itm046040a57ec17?pid=COMG9WTYBQUYBCZP&lid=LSTCOMG9WTYBQUYBCZPIPSNV0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_413&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9WTYBQUYBCZP.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL05 Laptop  (14 inch, Graphite Grey, With MS Office)",IdeaPad Flex 5i,,Graphite Grey,Laptop,,"?86,648",Processing & Multitasking,Intel,Core i7,11th Gen,,,,,16 GB,DDR4,,,Yes,512 GB,,,,Intel Integrated Iris Xe Graphics,,35.56 cm (14 inch),1920 x 1080 pixel,,,,,,Upto 4 Hours,,,Windows 11 Home,Yes,,
https://www.flipkart.com/hp-ryzen-7-quad-core-3rd-gen-16-gb-512-gb-ssd-windows-10-home-13-ay0046au-2-1-laptop/p/itm956b1526409fa?pid=COMG9WKZNDHUYZ4R&lid=LSTCOMG9WKZNDHUYZ4R75HRIN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_414&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9WKZNDHUYZ4R.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"HP Ryzen 7 Quad Core 3rd Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ay0046AU 2 in 1 Laptop  (13.3 inch, Black)",Envy x360,,Black,2 in 1 Laptop,,"?1,09,000",Processing & Multitasking,AMD,Ryzen 7 Quad Core,3rd Gen,,,,,16 GB,DDR4,,,Yes,512 GB,,,,AMD Radeon AMD,,33.78 cm (13.3 inch),1920*1080 pixel,,,,,,UPTO 4 HOURS,,,Windows 10 Home,No,,
https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-x415fa-bv341t-laptop/p/itmb94d03a4d49aa?pid=COMG9XPGQKN8MWY9&lid=LSTCOMG9XPGQKN8MWY92H5X1R&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_415&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9XPGQKN8MWY9.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS Vivobook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Laptop  (14 inch, Slate Grey, 1.6 kg)",Vivobook 14 X415,Vivobook 14,Slate Grey,Laptop,5.0,"?32,890","Everyday Use, Entertainment, Performance, Processing & Multitasking, Travel & Business",Intel,Core i3,10th Gen,i3-10110U,2.1 Ghz With Turbo Upto 4.1,2.0,4 MB,8 GB,DDR4,,,Yes,256 GB,,DDR4,,Intel Integrated UHD,,35.56 cm (14 inch),1366 x 768 pixel,"14-Inch (35.56 cms) LED-Backlit, HD (1366 x 768) 16:9, 220nits, NanoEdge bezel, Anti-Glare Plane with 45% NTSC, 82% Screen-To-Body Ratio",,,1.6 kg,,Upto 6 Hrs.,,,Windows 10 Home,No,,VGA
https://www.flipkart.com/asus-expertbook-core-i3-10th-gen-4-gb-1-tb-hdd-dos-p1545fa-br281-business-laptop/p/itmec04ebe6840be?pid=COMG9TZYRJZG9GSG&lid=LSTCOMG9TZYRJZG9GSGORJU9J&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_416&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9TZYRJZG9GSG.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS ExpertBook Core i3 10th Gen - (4 GB/1 TB HDD/DOS) P1545FA-BR281 Business Laptop  (15.6 inch, Slate Grey, 1.80 kg)",Expertbook Series,ExpertBook,Slate Grey,Business Laptop,2.3,"?34,649",Processing & Multitasking,Intel,Core i3,10th Gen,Intel i3 10110U,2.1 GHz with Turbo Boost Upto 4.1 GHz,2.0,4 MB,4 GB,DDR4,,,No,,1 TB,,,Intel Integrated HD,,39.62 cm (15.6 inch),1366 x 768$$Pixels pixel,HD LED Backlit Anti-glare Display,,,1.80 kg,360.2 x 234.9 x 19.9 mm,4-5 Hrs,2 cell,45 W AC Adapter,DOS,No,No,VGA Webcam (Without Privacy Shutter)
https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-x415fa-bv341t-thin-light-laptop/p/itm8aefcbefccef8?pid=COMG9UA3ZXFZNGHU&lid=LSTCOMG9UA3ZXFZNGHUXZYTSE&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_417&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9UA3ZXFZNGHU.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS VivoBook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Thin and Light Laptop  (14 inch, Slate Grey, 1.80 kg)",Vivobook,VivoBook 14,Slate Grey,Thin and Light Laptop,4.3,"?32,489","Processing & Multitasking, Everyday Use",Intel,Core i3,10th Gen,Core i3-10110U,2.1 GHz with Turbo Boost Upto 4.1 GHz,2.0,4 MB,8 GB,DDR4,,,Yes,256 GB,,,,Intel Integrated UHD,,35.56 cm (14 inch),1280 x 720$$Pixels pixel,HD LED Backlit Anti Glare,60 Hz,,1.80 kg,360.2 x 234.9 x 19.9 mm,3-5 Hrs,2 cell,45 W AC Adapter,Windows 10 Home,No,No,VGA Webcam (without Privacy Shutter)
https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x415ea-eb342ws-notebook/p/itm398d254bc83ec?pid=COMG9TN5WGUFGZY2&lid=LSTCOMG9TN5WGUFGZY2MXFSQA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_418&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9TN5WGUFGZY2.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook  (14 inch, Transparent Silver, 1.6 kg, With MS Office)",Vivobook,Vivobook 14,Transparent Silver,Notebook,4.3,"?34,979","Travel & Business, Everyday Use, Performance, Processing & Multitasking",Intel,Core i3,11th Gen,i3-1115G4,3.0 Ghz With Turbo Upto 4.10,2.0,6 MB,8 GB,DDR4,3200 MHz,,Yes,256 GB,,,,Intel Integrated Intel UHD,,35.56 cm (14 inch),1920x1080$$Pixels pixel,"14.0-inch, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 250nits, NTSC: 45%, Screen-to-body ratio: 84 %",60 Hz,,1.6 kg,32.54 x 21.60 x 1.99 cm (W x D x H),Upto 6 Hrs.,,,Windows 10 Home,Yes,,VGA
https://www.flipkart.com/asus-vivobook-pro-15-oled-ryzen-7-octa-core-amd-ryzen-5800h-5th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-m3500qc-l1262ts-laptop/p/itm55a3d4c9938c0?pid=COMG9VQJGATFFFVP&lid=LSTCOMG9VQJGATFFFVPZGCIHQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_419&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9VQJGATFFFVP.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD Ryzen 7 5800H 5th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) M3500QC-L1262TS Laptop  (15.6 inch, Quiet Blue, 1.65 kg, With MS Office)",Vivobook Pro,Vivobook Pro 15 OLED,Quiet Blue,Laptop,,"?89,990","Processing & Multitasking, Performance, Entertainment",AMD,Ryzen 7 Octa Core,5th Gen,AMD Ryzen 7 5800H,3.2 up to 4.4 GHz max boost,8.0,20MB,16 GB,DDR4,,,Yes,1 TB,,GDDR5,4 GB,NVIDIA GeForce RTX RTX 3050,,39.62 cm (15.6 inch),1920x1080$$Pixels pixel,"15.6-inch FHD (1920 x 1080) OLED, 600nits peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, PANTONE Validated",,,1.65 kg,35.98 x 23.53 x 1.89 Cms,Upto 5-6 Hrs,3-cell Li-ion,120 Watts,Windows 10 Home,Yes,Yes,720p HD camera
https://www.flipkart.com/asus-tuf-gaming-f15-core-i9-11th-gen-16-gb-1-tb-ssd-windows-10-6-gb-graphics-nvidia-geforce-rtx-3060-fx566hm-az096ts-laptop/p/itmd068ec3223a62?pid=COMG9UMZXYRPNNMS&lid=LSTCOMG9UMZXYRPNNMSQKUU6Z&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_420&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9UMZXYRPNNMS.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"ASUS ASUS TUF Gaming F15 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 3060) FX566HM-AZ096TS Gaming Laptop  (15.6 inch, Eclipse Gray, 2.30 kg, With MS Office)",FX566HM-AZ096TS,ASUS TUF Gaming F15,Eclipse Gray,Gaming Laptop,,"?1,39,990",Gaming,Intel,Core i9,11th Gen,11900H,2.5 GHz with Max Turbo Boost Frequency Up to 4.9 GHz,8.0,24M,16 GB,DDR4,,2,Yes,1 TB,,GDDR6,6 GB,NVIDIA GeForce RTX 3060,,39.62 cm (15.6 inch),1920 x 1080 pixel,"Full HD (IPS-level, 300nits, NTSC 72.00%, anti-glare display)",,,2.30 kg,359 x 256 x 22.8 mm,,4 cell,,Windows 10,Yes,Yes,720P HD camera
https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-ec2150ax-laptop/p/itm18d02dd12a2fa?pid=COMG92FX6AVCM4UF&lid=LSTCOMG92FX6AVCM4UFCX5E8K&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_421&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG92FX6AVCM4UF.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"HP Pavilion Gaming Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-EC2150AX Gaming Laptop  (15.6 inch, Shadow Black & Ultra Violet, 1.98 kg)",15-EC2150AX,Pavilion Gaming,Shadow Black & Ultra Violet,Gaming Laptop,4.0,"?58,990",Gaming,AMD,Ryzen 5 Hexa Core,,5600H,"Base Frequency 2.40 GHz, Max Turbo Boost Frequency Up to 4.20 GHz",6.0,16,8 GB,DDR4,,,Yes,512 GB,,GDDR6,4 GB,NVIDIA GeForce GTX 1650,,39.62 cm (15.6 inch),1920 x 1080 Pixel,"""Full HD, IPS, micro-edge, anti-glare, Brightness: 300 nits, 141 ppi, Color Gamut: 72% NTSC """,,,1.98 kg,360 x 257 x 23.5 mm,,3 cell,,Windows 11 Home,No,Yes,HP TrueVision 720p HD Camera
https://www.flipkart.com/hp-x360-core-i3-11th-gen-8-gb-256-gb-ssd-chrome-os-14c-cc0009tu-2-1-laptop/p/itm006f4f45f180f?pid=COMG9FSFSJTM44FA&lid=LSTCOMG9FSFSJTM44FAYF9V4T&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_18_422&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=46158e32-5624-4dfa-a1db-76eff1409607.COMG9FSFSJTM44FA.SEARCH&ssid=sesiw09yahz5w4jk1653221642309,"HP x360 Core i3 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0009TU 2 in 1 Laptop  (14 inch, Mineral Silver, 1.49 Kg)",,x360,Mineral Silver,2 in 1 Laptop,3.5,"?50,390",Processing & Multitasking,Intel,Core i3,11th Gen,1125G4,3.7,4.0,8,8 GB,DDR4,3200 MHz,,Yes,256 GB,,,,Intel Integrated UHD,,35.56 cm (14 inch),1920 x 1080 Pixels,"Full HD Multitouch-enabled, IPS, Edge-to-edge Glass Micro-edge, Corning Gorilla Glass 5 Display (Brightness: 250 nits, 157 ppi, Color Gamut: 45% NTSC)",,,1.49 Kg,325 x 219 x 17.9,,3 Cell,,Chrome,No,Yes,HP Wide Vision 720p HD Webcam
