laptop_id,name,external_link,price,price_tier,rating,ram_gb,storage_gb,weight,screen_size,cpu,gpu,gpu_vram_gb,cpu_score,gpu_score,ram_score,perf_score,performance_level,primary_usage,eco_class,estimated_consumption,price_inr
903,"HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fq2535tu-thin-light-laptop/p/itm0449783fdb797?pid=COMGYSSUKJEKBFDG&lid=LSTCOMGYSSUKJEKBFDGREPLIY&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_904&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYSSUKJEKBFDG.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,7247.0,High,4.4,8,512.0,1.69,15.6,Intel Core i5 11th Gen,Intel Integrated Iris Xe,,2,0,1,1.0,Low,Études,B,Medium,60390.0
904,"Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14itl05 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)",https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm8a55b442af5aa?pid=COMGYQVKZGD2VFHA&lid=LSTCOMGYQVKZGD2VFHAFPUD3K&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_905&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYQVKZGD2VFHA.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,6948.0,Mid,3.5,8,512.0,1.5,14.0,Intel Core i3 11th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,A,Low,57899.0
905,"Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)",https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm63de741dcab42?pid=COMGY8Y5X3TUEA3F&lid=LSTCOMGY8Y5X3TUEA3FIADZBG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_906&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGY8Y5X3TUEA3F.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,6479.0,Mid,4.5,8,512.0,1.5,14.0,Intel Core i3 11th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,A,Low,53990.0
906,"APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNA3HN/A  (13.3 inch, Silver, 1.29 kg)",https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgna3hn-a/p/itm8279ecf48f54f?pid=COMFXEKMADKVCFYT&lid=LSTCOMFXEKMADKVCFYTMC7FBI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_907&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFXEKMADKVCFYT.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,12359.0,Premium,4.7,8,512.0,1.29,13.3,Apple M1,Integrated,,3,0,1,1.4000000000000001,Low,Études,A,Low,102990.0
907,"acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-42G Gaming Laptop  (15.6 inch, Black, 2.15 kg)",https://www.flipkart.com/acer-aspire-7-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-42g-gaming-laptop/p/itm4385fddc2c72c?pid=COMGYCG8ZBXWPYUU&lid=LSTCOMGYCG8ZBXWPYUUSTSMVQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_908&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYCG8ZBXWPYUU.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,6599.0,Mid,4.5,8,512.0,2.15,15.6,AMD Ryzen 5 Hexa Core,NVIDIA GeForce GTX 1650,4.0,2,2,1,1.8,Medium,Gaming,B,Medium,54990.0
908,"Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Ideapad Flex 5 14LT05 UA 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)",https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14lt05-ua-2-1-laptop/p/itmb0d78c73dc41f?pid=COMGY5PGCE2KHHGE&lid=LSTCOMGY5PGCE2KHHGE1D8W8X&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_909&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGY5PGCE2KHHGE.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,6239.0,Mid,4.4,8,256.0,1.5,14.0,Intel Core i3 11th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,A,Low,51990.0
909,"HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw1037TU 2 in 1 Laptop  (14 inch, Natural Silver, 1.61 kg, With MS Office)",https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14-dw1037tu-2-1-laptop/p/itmb29ab5118753d?pid=COMFZH7QGW6EFJNN&lid=LSTCOMFZH7QGW6EFJNNIK3VV9&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_910&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFZH7QGW6EFJNN.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,6659.0,Mid,4.3,8,512.0,1.61,14.0,Intel Core i3 11th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,B,Medium,55490.0
910,"Lenovo Ideapad S 540 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 540-15IML Thin and Light Laptop  (15.6 inch, Mineral Grey, 1.8 kg, With MS Office)",https://www.flipkart.com/lenovo-ideapad-s-540-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-540-15iml-thin-light-laptop/p/itm310c750f283e7?pid=COMFZT5M2SR4M8KZ&lid=LSTCOMFZT5M2SR4M8KZFWT3O6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_911&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFZT5M2SR4M8KZ.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,7304.0,High,4.4,8,1280.0,1.8,15.6,Intel Core i5 10th Gen,NVIDIA GeForce MX250,2.0,2,1,1,1.4000000000000001,Low,Développement,B,Medium,60870.0
911,"lenovo Yoga 9 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop  (14 inch, Shadow Black, 1.44 kg, With MS Office)",https://www.flipkart.com/lenovo-yoga-9-core-i7-11th-gen-intel-evo-16-gb-1-tb-ssd-windows-10-home-14itl5-2-1-laptop/p/itmfd2d53ce2e01b?pid=COMFXV7SEYSGQ2FU&lid=LSTCOMFXV7SEYSGQ2FUG07JM5&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_912&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFXV7SEYSGQ2FU.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,20280.0,Premium,,16,1024.0,1.44,14.0,Intel Core i7 11th Gen,Intel Integrated Iris Xe,,2,0,2,1.2000000000000002,Low,Développement,A,Low,168998.0
912,"HP 430 G8 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ProBook 430 G8 Business Laptop  (13.3 inch, Pike Silver)",https://www.flipkart.com/hp-430-g8-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-pro-probook-business-laptop/p/itma14d49916118f?pid=COMFZZRXSZTV3YDH&lid=LSTCOMFZZRXSZTV3YDHIRQVYP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_913&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZZRXSZTV3YDH.SEARCH&ssid=03ffhuzulrsadtds1653223941076,11280.0,Premium,,8,512.0,,13.3,Intel Core i5 11th Gen,Integrated,,2,0,1,1.0,Low,Études,B,Medium,94000.0
913,"DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop  (14.96 Inch, Black, With MS Office)",https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3501-laptop/p/itm0446707f089c6?pid=COMFZY36EPMVUGM7&lid=LSTCOMFZY36EPMVUGM7L8ZCEK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_914&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZY36EPMVUGM7.SEARCH&ssid=03ffhuzulrsadtds1653223941076,5051.0,Entry,4.0,8,1024.0,,14.96,Intel Core i3 10th Gen,Intel Integrated Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,B,Medium,42090.0
914,"lenovo Yoga 7 Core i7 11th Gen Intel EVO - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop  (14 inch, Slate Grey, 1.43 kg, With MS Office)",https://www.flipkart.com/lenovo-yoga-7-core-i7-11th-gen-intel-evo-16-gb-512-gb-ssd-windows-10-home-14itl5-2-1-laptop/p/itm707ded706da81?pid=COMFXV7SFNVVRZEF&lid=LSTCOMFXV7SFNVVRZEFO9E50F&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_915&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFXV7SFNVVRZEF.SEARCH&ssid=03ffhuzulrsadtds1653223941076,11999.0,Premium,4.6,16,512.0,1.43,14.0,Intel Core i7 11th Gen,Intel Integrated Iris Xe,,2,0,2,1.2000000000000002,Low,Développement,A,Low,99990.0
915,"Lenovo Legion Y540 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) Y540-15IRH-PG0 Gaming Laptop  (15.6 inch, Raven Black, 2.3 kg)",https://www.flipkart.com/lenovo-legion-y540-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-y540-15irh-pg0-gaming-laptop/p/itm8a774a92e9b76?pid=COMFXZZMWZGM4MPJ&lid=LSTCOMFXZZMWZGM4MPJSWHXIX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_916&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFXZZMWZGM4MPJ.SEARCH&ssid=03ffhuzulrsadtds1653223941076,7727.0,High,4.4,8,1280.0,2.3,15.6,Intel Core i5 9th Gen,NVIDIA GeForce GTX 1650,4.0,2,2,1,1.8,Medium,Gaming,B,Medium,64390.0
916,"DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3400 Thin and Light Laptop  (14 inch, Black, 1.58 kg, With MS Office)",https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-3400-thin-light-laptop/p/itm630f5ea46b59b?pid=COMFY6GUYGCGYRMT&lid=LSTCOMFY6GUYGCGYRMTQBAXLP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_917&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFY6GUYGCGYRMT.SEARCH&ssid=03ffhuzulrsadtds1653223941076,6239.0,Mid,3.6,8,1024.0,1.58,14.0,Intel Core i5 11th Gen,Intel Integrated Iris Xe,,2,0,1,1.0,Low,Études,B,Medium,51990.0
917,"DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop  (15 inch, Accent Black, 1.83 kg, With MS Office)",https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3501-laptop/p/itm997ad4a2b302f?pid=COMFYZC5RJ2TH2ZZ&lid=LSTCOMFYZC5RJ2TH2ZZ0DCXCR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_918&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFYZC5RJ2TH2ZZ.SEARCH&ssid=03ffhuzulrsadtds1653223941076,4739.0,Entry,4.4,4,256.0,1.83,15.0,Intel Core i3 10th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,B,Medium,39490.0
918,"DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_919&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFYZC5YBX2GG2F.SEARCH&ssid=03ffhuzulrsadtds1653223941076,4559.0,Entry,4.3,8,256.0,1.58,14.0,Intel Core i3 10th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,B,Medium,37990.0
919,"Mi Notebook Horizon Edition 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4246IN Thin and Light Laptop  (14 inch, Grey, 1.35 kg)",https://www.flipkart.com/mi-notebook-horizon-14-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-jyu4246in-thin-light-laptop/p/itmd089c75cd439e?pid=COMFZEYHZAYXNTDY&lid=LSTCOMFZEYHZAYXNTDYABSQVX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_920&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZEYHZAYXNTDY.SEARCH&ssid=03ffhuzulrsadtds1653223941076,7199.0,Mid,4.2,8,512.0,1.35,14.0,Intel Core i7 10th Gen,NVIDIA Geforce MX350,2.0,2,1,1,1.4000000000000001,Low,Développement,B,Medium,59990.0
920,"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/60 Hz) FX506LI-BQ057T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 kg)",https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-60-hz-fx506li-bq057t-laptop/p/itm6144e59de9a3e?pid=COMFZ73YNBXSFT9F&lid=LSTCOMFZ73YNBXSFT9FGEE0WO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_921&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZ73YNBXSFT9F.SEARCH&ssid=03ffhuzulrsadtds1653223941076,7679.0,High,4.4,8,512.0,2.3,15.6,Intel Core i5 10th Gen,NVIDIA GeForce GTX 1650 Ti,4.0,2,2,1,1.8,Medium,Gaming,B,Medium,63990.0
921,"HP 15s Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15s-du3060TX Thin and Light Laptop  (15.6 inch, Jet Black, 1.77 kg, With MS Office)",https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15s-du3060tx-thin-light-laptop/p/itm6937656a1b493?pid=COMFZJ9XZSGE656U&lid=LSTCOMFZJ9XZSGE656UOAGRVK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_922&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZJ9XZSGE656U.SEARCH&ssid=03ffhuzulrsadtds1653223941076,6539.0,Mid,3.6,8,1024.0,1.77,15.6,Intel Core i5 11th Gen,NVIDIA GeForce MX350,2.0,2,1,1,1.4000000000000001,Low,Développement,B,Medium,54490.0
922,"HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14-dw1036TU 2 in 1 Laptop  (14 inch, Natural Silver, 1.61 kg, With MS Office)",https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-14-dw1036tu-2-1-laptop/p/itm43906eb8ed73c?pid=COMFZH7QSDZMUFRM&lid=LSTCOMFZH7QSDZMUFRMXA2FR0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_923&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZH7QSDZMUFRM.SEARCH&ssid=03ffhuzulrsadtds1653223941076,6479.0,Mid,4.4,8,256.0,1.61,14.0,Intel Core i3 11th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,B,Medium,53990.0
923,"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Black, 1.58 kg, With MS Office)",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3401-thin-light-laptop/p/itm0b45b63fac02d?pid=COMFYZC5Y4GZYEWN&lid=LSTCOMFYZC5Y4GZYEWNAE8BRJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_924&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFYZC5Y4GZYEWN.SEARCH&ssid=03ffhuzulrsadtds1653223941076,4919.0,Entry,4.0,8,1024.0,1.58,14.0,Intel Core i3 10th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,B,Medium,40990.0
924,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/p/itm9e1f8deeed35f?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2PLTTEQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_925&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZHFWBE7APPH2.SEARCH&ssid=03ffhuzulrsadtds1653223941076,4979.0,Entry,4.3,8,1280.0,1.82,15.6,AMD Ryzen 3 Dual Core,AMD Radeon Vega 6,,1,0,1,0.6000000000000001,Low,Études,B,Medium,41490.0
925,"ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ501T Thin and Light Laptop  (15.6 inch, Slate Grey, 1.80 kg)",https://www.flipkart.com/asus-vivobook-15-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-x515ja-ej501t-thin-light-laptop/p/itm975f1aabc2fd7?pid=COMFZ53S7KC7UCT6&lid=LSTCOMFZ53S7KC7UCT6PQMDLH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_926&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZ53S7KC7UCT6.SEARCH&ssid=03ffhuzulrsadtds1653223941076,5399.0,Mid,4.0,8,1024.0,1.8,15.6,Intel Core i5 10th Gen,Intel Integrated UHD,,2,0,1,1.0,Low,Études,B,Medium,44990.0
926,"ASUS VivoBook 15 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",https://www.flipkart.com/asus-vivobook-15-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-x515ja-ej322ts-thin-light-laptop/p/itm5cd03fd1bd5bc?pid=COMFZ53SSJQYYVTY&lid=LSTCOMFZ53SSJQYYVTYERZCP9&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_927&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZ53SSJQYYVTY.SEARCH&ssid=03ffhuzulrsadtds1653223941076,4811.0,Entry,4.0,8,1024.0,1.8,15.6,Intel Core i3 10th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,B,Medium,40090.0
927,"ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515JA-EJ512TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",https://www.flipkart.com/asus-vivobook-15-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ja-ej512ts-thin-light-laptop/p/itm512ac24f85a9d?pid=COMFZ3VNAPPZHAKB&lid=LSTCOMFZ3VNAPPZHAKB8MAUU2&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_928&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZ3VNAPPZHAKB.SEARCH&ssid=03ffhuzulrsadtds1653223941076,6119.0,Mid,4.3,8,1280.0,1.8,15.6,Intel Core i5 10th Gen,Intel Integrated UHD,,2,0,1,1.0,Low,Études,B,Medium,50990.0
928,"ASUS VivoBook Flip 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) TP470EZ-EC033TS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 kg, With MS Office)",https://www.flipkart.com/asus-vivobook-flip-14-2021-touch-panel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-tp470ez-ec033ts-2-1-laptop/p/itmf7403928529de?pid=COMFZ53SC46PY92A&lid=LSTCOMFZ53SC46PY92ATU42XU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_929&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZ53SC46PY92A.SEARCH&ssid=03ffhuzulrsadtds1653223941076,8879.0,High,4.2,8,512.0,1.5,14.0,Intel Core i5 11th Gen,Intel Integrated Iris Xe Max,4.0,2,2,1,1.8,Medium,Études,B,Medium,73990.0
929,"MSI Modern 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-426IN Laptop  (14 inch, Bluestone, 1.3 kg)",https://www.flipkart.com/msi-modern-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-b10mw-426in-laptop/p/itmdd7d2bd6c5596?pid=COMFYZC5UF4WV5GU&lid=LSTCOMFYZC5UF4WV5GUWZ9X8A&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_930&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFYZC5UF4WV5GU.SEARCH&ssid=03ffhuzulrsadtds1653223941076,4799.0,Entry,4.3,8,256.0,1.3,14.0,Intel Core i3 10th Gen,Intel Integrated UHD,,1,0,1,0.6000000000000001,Low,Études,A,Low,39990.0
